dataset,condition,run_index,run_seed,feature_id,display_name,relevance,confidence,request_key
colon,real,3,31,F000751,ARF4 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001343,GenBank accession M24069 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000162,GenBank accession H06970 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000463,GenBank accession R53036 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001902,GenBank accession R59583 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001323,GenBank accession L25616 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000711,XPCC gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001581,GenBank accession R74208 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000968,PPARG gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000734,GenBank accession T59354 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001319,GenBank accession R39209 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001953,GenBank accession R78142 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001864,MXI1 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001984,LIPE gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000785,GenBank accession R23889 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000840,GenBank accession T54670 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001049,GenBank accession M80815 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000691,GenBank accession U09413 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000676,HO57 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000005,GenBank accession U14973 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000820,GenBank accession U07158 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001297,PTPS gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001627,GenBank accession U09367 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000446,GenBank accession L02426 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001053,GenBank accession Y00097 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001208,GenBank accession T62067 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001850,GenBank accession H06061 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000983,GenBank accession X12466 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000469,HK1 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001240,ECK gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001154,GenBank accession U14394 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001007,GenBank accession T61941 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000710,GenBank accession T81492 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000080,GenBank accession T72938 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000470,SNC19 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000437,GenBank accession D00749 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000597,GenBank accession R83354 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000687,GALNS gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001532,GenBank accession R42127 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000365,GenBank accession T70197 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000306,GenBank accession X63187 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001618,PCM-1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001113,BMP1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001699,GenBank accession H47628 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000582,GenBank accession H27921 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001522,ITGA2B gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001784,CRTM gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001599,hsp70 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000522,GenBank accession M24470 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000861,ACADM gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001336,GenBank accession H55759 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000577,GenBank accession H17897 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001454,GenBank accession H15662 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000715,GenBank accession M34175 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000403,DR-nm23 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001002,GenBank accession T60855 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001204,set gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001650,GenBank accession H87135 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001222,GenBank accession H49870 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000115,GenBank accession X04106 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001079,GenBank accession H48175 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000179,GenBank accession T55558 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001298,GenBank accession H42927 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000527,HLA-G gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000322,GenBank accession X62153 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001853,pcHDP7 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000067,GenBank accession H43908 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000154,GenBank accession H43908 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000503,GenBank accession H82631 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000069,GenBank accession X55715 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000635,hCRHP gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001907,GenBank accession T41204 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000488,EBI3 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001214,GenBank accession Z29677 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000908,GenBank accession T63539 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001770,GenBank accession R50482 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000653,CL 100 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000132,GenBank accession M26697 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001155,GenBank accession L31881 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001196,GenBank accession U09414 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001236,GenBank accession H81802 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000807,rab7 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000167,GenBank accession M19311 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000375,GenBank accession T56940 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001303,GS1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001738,ECK gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000325,GenBank accession H65823 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000094,GenBank accession T52185 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001050,GenBank accession R60195 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001495,GenBank accession H78386 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000722,GenBank accession T47584 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001177,GenBank accession H40269 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001712,GenBank accession H28050 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001866,GenBank accession H49515 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000520,GenBank accession T57483 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001555,GenBank accession R94513 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001292,GenBank accession H04333 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000729,GenBank accession L01664 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001331,GenBank accession T98555 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001845,GenBank accession Y00661 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001830,GenBank accession X07290 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001345,GenBank accession R85326 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000570,ALDR1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000566,GenBank accession T50077 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000022,CACY gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001634,GenBank accession T56244 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000192,GenBank accession T57630 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001776,GenBank accession T50797 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000142,ACTG1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000259,GenBank accession T62633 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000092,GenBank accession H13194 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001926,Wee1 Hu gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001389,GenBank accession R56399 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001450,GenBank accession T40637 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000212,GenBank accession R67075 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001393,CD9 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001512,GenBank accession U07139 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001211,GenBank accession T83361 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001956,GenBank accession U05040 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001403,TTG-2a/RBTN-2a gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000310,GenBank accession T47562 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001266,TGM3 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000359,GenBank accession T49397 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000786,FGFR4 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001353,GenBank accession M95549 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001545,GenBank accession H11940 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001947,ISG12 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000528,GenBank accession L36844 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000746,c-erbA-1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001133,hbrm gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000879,GenBank accession H89688 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000975,GenBank accession R14852 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001428,GenBank accession T67433 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001723,GenBank accession J03569 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000970,GenBank accession H40137 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000434,GenBank accession M96326 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001045,GenBank accession R15876 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000905,AP1B1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001225,GenBank accession R19361 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000829,GenBank accession T63496 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000518,mGluR1alpha gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000264,GenBank accession T69748 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000285,huc gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001843,GenBank accession X12892 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001978,fas gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000928,GenBank accession R56052 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001810,GenBank accession T71049 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000933,LW gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001159,GenBank accession U04953 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001186,GenBank accession H04802 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001937,GenBank accession L38951 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000546,GenBank accession M33680 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000293,GenBank accession R34701 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001313,GLUD1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000276,GenBank accession T99498 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000075,GenBank accession H43908 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001371,CCND3 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001965,GenBank accession M64110 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000779,GenBank accession X02492 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001149,GenBank accession T89175 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000168,GenBank accession R07333 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000355,PIM1 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001272,h-Sp1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001425,GenBank accession R85479 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000501,phSR2 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001615,GenBank accession D90391 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001525,GenBank accession X74330 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001490,KIAA0083 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001209,GenBank accession R56443 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001259,GenBank accession H46994 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000713,GenBank accession H11272 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000958,GenBank accession R48936 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000516,GenBank accession U20659 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000870,tie gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000664,GenBank accession H71150 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001380,GenBank accession M32313 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001339,GenBank accession X52228 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000458,GenBank accession H40560 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000721,GenBank accession H45781 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001518,GenBank accession R44628 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000921,CALM1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001949,GenBank accession D37931 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001589,GenBank accession H64576 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000913,GenBank accession T95291 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001892,GenBank accession R53455 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000911,GenBank accession J03161 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000925,GenBank accession Y00815 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000795,GenBank accession R76254 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000206,GenBank accession H50623 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000776,KIAA0002 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001682,GenBank accession H70868 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000447,PYGB gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001694,GenBank accession H29054 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001351,GenBank accession H09719 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001611,PTPA gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000119,GenBank accession U12255 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000824,GenBank accession H29483 expression,0,3,real_run3_colon_chunk001
